word_freq_remove,word_freq_free,word_freq_your,word_freq_000,word_freq_money,word_freq_hp,word_freq_george,char_freq_!,char_freq_$,capital_run_length_average,class
0,0,2.5,0,0,0,0,0,0,1.416,0
0,0,0,0.29,0,2.74,0,0,0.026,2.247,0
0,0,0,0,0,0.44,1.12,0.033,0.033,2.28,0
0,0,0,0,0,0,2,0,0,2.75,0
0,0,0,0,0,0,0,0,0,1,0
0,0.09,0.98,0.09,0,1.57,0,0.068,0,2.059,0
0,0,0,0,0,0,0,0.055,0,1.685,0
0,0,1.36,0,0,0.45,0,0.486,0,3.782,0
0,0,0,0,0,0,0,0,0,1.411,0
0.22,0,2.21,0,0,0,0.22,0.073,0.146,2.574,0
0,0,0,0,0,0,0,0,0,1.227,0
0,0,0,0,0,0,0.55,0.029,0.029,3.455,0
0,0,0.57,0.05,0,0.52,0,0.053,0.03,2.548,0
0,0,0,0,0,3.73,0,0,0,1.533,0
0,0,0,0,0,3.06,0,0,0,1.718,0
0,0,0,0,0,0,1.19,0,0,3.478,0
0,0,0,0,0,0,0,0.331,0,1.842,0
0,0,0,0,0,1.78,0,0,0,1.72,0
0,0,0,0,0,0,1.66,0,0,3.368,0
0,0,0,0,0,0.19,0,0,0,2.217,0
0,0,0,0,0,8.33,4.16,0,0,3.333,0
0,0,0,0,0,0,2,0,0,3.166,0
0,0,0,0,0,0,2,0,0,2.95,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.19,0,0,3.478,0
0,0,0,0,0,0,11.11,0,0,1.5,0
0,0,1.65,0,0,0.55,0,0,0.052,6.894,0
0,0,0.58,0,0,3.51,0.87,0,0,3.552,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0.79,0,0.149,0,1.482,0
0,0,0,0,0,0,0,0,0,1.375,0
0,0.33,0.33,0,0,0.99,0,0,0,2.016,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.49,0,0,1.72,0.24,0,0.117,1.89,0
0,0,0,0,0,8.08,0.73,0,0,2.666,0
0,0,0.31,0,0,1.56,0.93,0,0,1.945,0
0,0,0,0,0,0,3.03,0,0,2,0
0,0,0.24,0,0,0.61,0.12,0,0.034,3.237,0
0,0,0.69,0,0,0,0.69,0,0,3.651,0
0,0,0,0,0,0,1.56,0,0,1.5,0
0,0,0,0,0,2.87,1.91,0,0.048,2.23,0
0,0,0.16,0,0,0.81,0.16,0,0,4.438,0
0,0,0.25,0,0,0,0,0.004,0,2.393,0
0,0,6.66,0,0,0,0,0,0,1.3,0
0,0,0.06,0,0,0,0,0.014,0,2.35,0
0,0,0,0,0,1.12,0,0,0,3.628,0
0,0,0,0,0,0,25,0,0,2,0
0,0,0,0,0,1.03,0,0,0,1.666,0
0,0,0.65,0,0,1.86,0,0,0,1.983,0
0,0,1.23,0,0,2.46,0,0.279,0,1.736,0
0,0,0.57,0,0,0.57,0,0,0,1.136,0
0,0,0,0,0,0,0,0,0,3.066,0
0,0,0,0,0,0,0,0.709,0,2.09,0
0,0,0,0,0,0,0,0,0,2.595,0
0,0.48,2.88,0.96,0,0,0,0.305,0.381,1.884,0
0,0.48,2.88,0.96,0,0,0,0.305,0.381,1.884,0
1.78,1.78,1.78,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.47,0,0,3.34,0.47,0.174,0,4.026,0
0,0,0.43,0,0,0.86,0,0.146,0,1.341,0
0,0,0.12,0.12,0,2.51,0,0.05,0,2.414,0
0,0,0,0,0,5.52,1.22,0,0,3.682,0
0,0,0,0,0,0,1.29,0,0,1,0
0,0,0.66,0,0,4.98,0,0.306,0,5.525,0
0,0,1.6,0,0,0.26,0,0,0,2.36,0
0,0,0.74,0,0,2.96,0,0,0.105,2.555,0
0,0,0.04,0,0,0.04,0,0,0,2.667,0
0,0,0,0,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,0,0,2.06,0
0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0.089,0,2.204,0
0,0,0.25,0,0,0,0,0.193,0,1.181,0
0,0,0,0,0,0.4,0,0,0,2.037,0
0,0,0,0,0,0,0,0,0,1.578,0
0,0,1.53,0,0,0,0,0,0,1.196,0
0,0,1.35,0,0,0.67,0,0,0.087,4.23,0
0,0,0,0,0,0,0,0,0.095,1.688,0
0,0,0,0,0,9.09,2.27,0,0,3.157,0
0,0,0,0,0,0,0,0,0,2.425,0
0,0,0.24,0,0,0.62,0.12,0,0.034,3.302,0
0,0.08,0.16,0,0,0.49,0.08,0,0.033,2.816,0
0,0,0,0,0,0,0,0,0,1.533,0
0,0.06,0.18,0,0,0.63,0.06,0,0.017,2.829,0
0.49,0,0,0,0,3.48,0.49,0,0,5.61,0
0.49,0,0,0,0,3.48,0.49,0,0,5.61,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,1.409,0
0,0,0,0,0,1.11,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,1.148,0
0,1.38,1.38,0,0,0,0,2.378,0,3.315,0
0,0,0,0,0,0,0,0.442,0,2.125,0
0,0,0.73,0,0,0,0,0,0,1.827,0
0,0,0,0,0,3.05,0.08,0,0.022,2.432,0
0,0,0,0,0,0,0,0.371,0,2.25,0
0,0,0,0,0,1.75,1.75,0.107,0,2.454,0
0,0.03,0.15,0.07,0,0,0,0.002,0.005,2.143,0
0,0,0,0,0,0,7.14,1.086,0,1,0
0,0,2.27,0,0,0,0,0,0,1.909,0
0,0,0,0,0,0,1.47,0,0,1.379,0
0,0,0,0,0,0,0,0,0,1.769,0
0,0,1.31,0,0,1.31,0,0,0,1.266,0
0,0,0,0,0,0,0.72,0,0,3.475,0
0,0,0.44,0,0,1.76,0.88,0,0,1.955,0
0,0,0,0,0,0,0,0.955,0,1.5,0
0,0,0,0,0,0.47,0,0,0,1.766,0
0,0,0,0,0,0,0,0.558,0,2,0
0,0,0,0,0,0,16.66,0,0,1.8,0
0,0,0.9,0,0,0,0,0,0,1.631,0
0,0,0,0,0,2.77,1.38,0.355,0,2.666,0
0,0,0,0,0,0.96,0,0,0,1.375,0
0,0,0.11,0,0,0.11,0,0,0,2.068,0
0,0,1.62,0,0,0.27,0,0,0,2.319,0
0,0,0,0,0,2.22,0,0,0,4.228,0
0,0,0,0,0,0.18,0,0,0,2.141,0
0,0,0,0,0,0,0,0.787,0,1.875,0
0,0,0,0,0,0,0,0,0,1.652,0
0,0,0,0,0,0,0,0.689,0,1.3,0
0,0,0,0,0,0,0,0,0,1.863,0
0,0,0.77,0,0.77,0,0.77,0.196,0,3.16,0
0,0,1.53,0,0,0,0,0,0,1.529,0
0,0,2.64,0,0,0.29,0.29,0.113,0.265,2.285,0
0,0,0,0,0,0,0,0,0,2.062,0
0,0,0,0,0,14.28,0,0,0,2.777,0
0,0,0,0,0,1.85,0,0,0,1.24,0
0,0,0,0,0,0.26,0,0,0.036,1.632,0
0,0,0,0,0,0,0,0,0,1.567,0
0,0,0,0,0,3.29,0,0,0,2.304,0
0,0,0,0,0,0,0,0.386,0,1.6,0
0,0,0,0,0,3.41,0.48,0.078,0,2.552,0
0,0,0,0.08,0,3.54,0,0,0.011,2.45,0
0,0,0,0,0,2.25,0,0,0,2.032,0
0,0,0,0,0,0,0,0.473,0,2.454,0
0,0,0,0,0,0,0,0.376,0,2.31,0
0,0,0,0,0,0,1.06,0.186,0,1.25,0
0,0,1.09,0,0,1.09,0,0,0,1.969,0
0,0,0,0,0,0,2.19,0,0,2.409,0
0,0,4.16,0,0,0,0,0.68,0,2.9,0
0,0,0,0,0,0,0,0.181,0,4.5,0
0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0.366,0,2,0
0,0,0,0,0,0,0,0.114,0,1.8,0
0,0,0.39,0,0,3.14,1.18,0.129,0,2.895,0
0,0.21,1.08,0.21,0.05,2.05,0.05,0.062,0.046,2.007,0
0,0.19,1.23,0.25,0.06,2.26,0.06,0.064,0.055,2.024,0
0,0,0.97,0,0,1.94,0,0,0,3.178,0
0,0,0,0,0,0,0,0,0,1.085,0
0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,2.23,0,0,0,4,0
0,0,0,0,0,20,0,0,0,5.2,0
0,0,0,0,0,0.96,0,0,0,2.307,0
0,0,1.35,0,0,1.35,1.35,0,0,2.236,0
0,0.36,0.36,0,0,0.36,0,0.055,0,3.176,0
0,0,1.03,0,0,0,0,0.37,0,2.277,0
0,0,0,0,0,0,0,0,0,1.407,0
0,0,0,0,0,4.13,1.65,0.24,0,4.666,0
0,0,0.34,0,0,0.34,0,0,0,2.35,0
0,0,0,0,0,0,0,0.24,0,2.833,0
0,0,0,0,0,1.78,0,0,0,1.5,0
0,0,0.9,0,0,0,0.9,0,0,3.472,0
0,0,0,0,0,5.34,1.52,0,0,4.242,0
0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0.97,0.166,0,2.185,0
0.46,0,0,0,0,0.46,0.92,0.163,0,2.343,0
0,0,0.54,0,0,0,0,0,0,1,0
0,0,0,0.07,0,3.03,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,3.5,0
0,0,0,0,0,2.97,0,0,0,1.736,0
0,0,4.47,0,0,0,1.49,0,0,1,0
0,0,0.26,0,0,1.61,1.88,0.091,0,2.225,0
0,0,0,0,0,0,0.93,0,0,4.393,0
0,0,0,0,0,1.76,1.76,0.103,0,2,0
0,0,0.31,0,0,1.88,0,0.096,0,2.368,0
0,0,0.24,0,0,0.6,0.12,0,0.033,4.134,0
0,0,0.1,0,0,0.49,0.05,0,0.014,3.715,0
0,0,0,0,0,0,0,0.216,0,2.166,0
0,0,1.87,0,0,0.75,1.87,0.061,0,1.903,0
0,0,0,0,0,2.2,1.47,0,0,2.351,0
0,0,2.06,0,0,0,1.37,0,0,1.125,0
0,0,1.12,0,0,0,1.12,0.203,0,2.222,0
0,0,4.34,0,0,8.69,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,2,0
0,0.57,4.02,0,0,0,0,0,0,3.583,0
0,0,0.24,0,0,0.24,0,0,0,3.574,0
0,0,0,0,0,0,0,0.564,0,1.818,0
0,0,0,0,0,0,0,0.097,0,2.3,0
0,0,0,0,0,0,0,0,0,1.41,0
0,0,0,0,0,0,0,0.389,0,1.26,0
0,0,0,0,0,0,0,0.231,0,1.761,0
0,0,0.79,0,0,0,0,0,0,1.09,0
0,0,0,0,0,0,1.04,0,0,1.071,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,2.56,1.28,0,0,2.21,0
0,0,2.54,0,0,1.69,1.69,0,0,1.777,0
0,0,1.51,0,0,0,1.51,0,0,1.611,0
0,0,0,0,0,0.48,0.48,0,0,1.275,0
0,0,0.25,0,0,0.64,0.12,0,0.036,3.167,0
0,0,0.16,0,0,0.5,0.08,0,0.022,3.995,0
0,0,2.67,0,0,0,0,0,0,2.375,0
0.24,0,0.24,0,0,1.24,0.49,0,0,1.801,0
0,0,0,0,0,3.75,2.25,0,0,1.833,0
0,0.1,0,0.21,0,3.5,0,0,0.057,2.409,0
0,0,1.22,0,0,1.22,3.06,0,0,2.283,0
0,0,0,0,0,0,0,0.27,0,1.5,0
0,0,1.33,0,0,4,0,0.211,0,1.38,0
0,0,0,0,0,0,0,0,0,6.526,0
0,0,0,0,0,3.6,0,0,0,1.574,0
0,0,0,0,0,1.78,0,0,0,2.292,0
0,0,0,0,0,0.78,0,0,0,2.714,0
0,0,0,0,0,1.29,0,0.19,0,1.857,0
0,0,1.75,0,0,0,3.5,0,0,1.826,0
0,0,2.73,0,0,0,2.73,0,0,2.035,0
0.87,2.63,0,0,0,0,0,0.798,0.159,18.454,0
0,0,1.4,0,0,0,0.7,0,0,18,0
0.3,0,0.3,0,0,0.75,0.3,0,0,1.703,0
0.41,0.41,2.29,0.2,1.04,0,0,0.866,0.103,5.052,0
0,0,0,0,0,0,0.32,0,0,3.787,0
0,0,0,0,0,0,5.88,0,0,1.785,0
0,0,0,0,0,0,7.31,0,0,1.461,0
0,0,0,0,0,0,8.88,0,0,1.3,0
0,0,0,0,0,0.98,0,0,0,1.82,0
0,0,0,0,0,0,5.88,0,0,1.562,0
0,0,0,0,0,0,9.09,0,0,1,0
0,0,0,0,0,0,7.69,0,0,1.285,0
0,0,0,0,0,0,5.55,0,0,1,0
0,0,0,0,0,0,7.69,0,0,1.285,0
0,0,0,0,0,1.4,0,0,0,4.533,0
0,0,0,0,0,0,7.69,0,0,1.285,0
0,0,0,0,0,2.56,0,0,0,2.093,0
0,0,0,0,0,0,0.64,0,0,4.062,0
0,1.26,0,0,0,0,1.26,0,0,1.285,0
0,0,0.51,0,0,0.25,0,0.207,0,10.409,0
0,0,0,0,0,12.5,0,0,0,5.857,0
0,0,0,0,0,3.84,0.38,0,0,2.297,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0.58,0,0,3.51,0.87,0,0,3.552,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0.79,0,0.149,0,1.482,0
0,0,0,0,0,0,0,0,0,1.375,0
0,0.33,0.33,0,0,0.99,0,0,0,2.016,0
0,0,0,0,0,0,0,0,0,1,0
0,0,6.66,0,0,0,0,0,0,1.3,0
0,0,0.68,0,0,2.38,0.68,0,0,2.604,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,2.8,1.86,0,0,2.097,0
0,0,0,0,0,0,0,0.74,0,1.625,0
0,0,2.4,0,0,0,0.53,0,0,1.58,0
0,0,0,0.41,0,2.79,0,0,0.053,2.662,0
0,0,0,0,0,4,0,0.176,0,1.758,0
0,0,1.23,0,0,2.46,0,0.278,0,1.736,0
0,3.7,0,0,0,0,0,0,0,1.166,0
0,0,0.7,0,0.17,0.17,0.88,0.031,0,1.564,0
0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,2.06,0,0,0,4.06,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0.17,0.85,0,0,1.53,0,0.167,0,1.894,0
0,0,0,0,0,0,0.88,0,0,1.613,0
0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0.49,0.24,0,0.16,9.31,0
0,0,0,0,0,0,0,0,0,1.731,0
0,0,9.09,0,0,0,0,0,0,1,0
0,0,4.34,0,0,0,0.86,0,0,1.047,0
0,0,0.25,0,0,0,0,0,0,1.287,0
0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,3.12,0,0,1,0
0,0,0,0,0,0,1.61,0,0,1.083,0
0,0,3.31,0,0,2.64,1.32,0,0,3.968,0
0,0,0,0,0,3.1,3.1,0.099,0,2.325,0
0,0,0,0,0,0,0.5,0,0,3.983,0
0,0,0,0,0,16.66,0,0,0,3.125,0
0,0,0,0,0,0,0.54,0,0,4.037,0
0,0,0,0,0,0,16.66,0,0,1.666,0
0,0,0,0,0,0.68,0,0,0,2.147,0
0,0,0,0,0,0.72,0,0,0,2.333,0
0,0,0,0,0,1.56,0,0,0,1.848,0
0,0,4,0,1.6,0,0,0,0,1.909,0
0,0,5.47,0,0,0,1.36,0,0,2.307,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,5.4,0,0.396,0,2.533,0
0,0,0,0,0,2.63,0,0,0,4.166,0
0,0,1.13,0,0,0.56,1.7,0,0,1.834,0
0,0,0,0,0,0,0,0,0,50,0
0,0,0.98,0,0,0,0,0,0,1.3,0
0,0,0,0,0,1.19,3.57,0,0,4.791,0
0,0,0,0,0,0.75,1.5,0,0.128,3.657,0
0,0,0.98,0,0,1.96,1.96,0,0,3.129,0
0,0,0.29,0,0,0.29,0.29,0,2.038,13.562,0
0,0,0,0,0,0,1.51,0,0,1.615,0
0,0.11,0.47,0,0,0.23,0.71,0.056,0.075,2.546,0
0,0,1.17,0,0,0,0.39,0.07,0,2.069,0
0,0,0,0,0,0,1.17,0,0,1.551,0
0,0,0,0,0,15.38,0,0,0,4.8,0
0,0,1.05,0,0,0.52,1.58,0,0,2.173,0
0,0,0,0,0,4.76,1.58,0,0.601,3.36,0
0,0,0.28,0,0,0.85,0.85,0,0,1.962,0
0,0.16,1.76,0,0,0,0.32,0,0.055,1.798,0
0,1.49,0,0,0,0,1.49,0,0,1.761,0
0,0,0,0,0,0,0.65,0,0.108,1.924,0
0,0,0.58,0,0,0,0.58,0,0,1.794,0
0,0,0.74,0,0,0,0,0,0,1.79,0
0,0,0,0,0,0,0,0,0,1.88,0
0,0,0,0,0,20.83,0,0,0,3.555,0
0,0,1.31,0,0,1.31,0,0,0,2.085,0
0,0,0,0,0,2.29,0,0,0,3.74,0
0,0,0,0,0,1.58,1.58,0,0,3.461,0
0,0,2.56,0,0,0,0.64,0.058,0,1.068,0
0,0,1.23,0,0,0,0.61,0,0,1,0
0,0,0,0,0,0,25,0,0,2,0
0,0,0.85,0,0,0.28,0,0.08,0,2.396,0
0,0,0,0,0,0,0,0,0,1.533,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,1.72,0,0,0,2.466,0
0,0,0,0,0,1.53,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0.97,0,0,0,0,0,0,2.187,0
0,0,0,0,0,1.19,0,0,0,2.617,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0.34,1.02,0,0,1.421,0
0,0,0,0,0,0,4.76,0,0,1,0
0,0,0,0,0,0,3.57,0,0,3.083,0
0,0,0,0,0,1.33,0,0,0,4.36,0
0,0,0.69,0,0,1.84,0,0,0.031,2.016,0
0,0,0,0,0,9.52,4.76,0,0,3.333,0
0,0,0,0,0,0,0,0,0,2.367,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0.408,0,6.187,0
0,0,0,0,0,0.64,0,0,0,1.677,0
0,0,0.7,0.11,0,1.29,0,0,0,1.486,0
0,0,8,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0.49,0,0.159,0,1.45,0
0,0.14,0.29,0,0,0,0,0.14,0,1.891,0
0,0,0,0,0,0.91,0,0,0,1.32,0
0,0,0,0,0,1.09,0,0,0,4.586,0
0,0.51,0,0,0,0,0,0,0,2.076,0
0,0,1.84,0,0,0.61,0,0,0,1.476,0
0,0,0,0,0,1.83,2.75,0,0,1.918,0
0,0,0.91,0,0,1.83,0,0.241,0,3.541,0
0,0,0,0,0,6.25,0,0,0,3.722,0
0,0,0,0,0,0,16.66,0,0,1,0
0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,1.41,0,0,0,2.022,0
0,0,0,0,0,0,0,0.114,0,1.645,0
0,0,0,0,0,0,0,0,0,1.636,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.85,0,0,0,1.717,0
0,0,0,0,0,2.45,1.22,0.19,0,1.857,0
0,0.35,0,0,0,0.35,0,0,0,1.226,0
0,0,0,0,0,0,0,0.087,0,2.363,0
0,0,0,0,0,2.22,0,0,0,1.769,0
0,0,0,0,0,0,1.81,0,0,1.181,0
0,0,0.68,0,0,1.36,0,0,0,2.461,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.795,0
0,0,0,0,0,0.9,0,0,0,5.111,0
0,0,1.06,0,0,1.41,0.7,0,0,1.506,0
0,0,0,0,0,0,0,0.48,0,2,0
0,0,0,0,0,1.01,0.5,0,0.161,1.712,0
0,0,0,0,0,0,0,0,0,2.519,0
0,0,1.12,0,0,0,0,0,0,1.15,0
0,0,0,0,0,3.03,0,0,0.112,2.188,0
0,0,1.61,0,0,0.4,0,0.27,0,2.36,0
0,0,0,0,0,3.84,0,0.581,0,1.615,0
0,0.84,0,0.21,0,0,0,0.374,0.062,2.892,0
0,0,0,0,0,4.7,0,0,0,2.882,0
0,0.22,0,0,0,1.36,0,0,0,2.182,0
0,0,0,0.08,0,3.49,0,0,0.055,2.145,0
0,0.22,0,0,0,0,0,0,0,1.649,0
0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,13.33,1.149,0,1.5,0
0,0,0,0,0,0,0.81,0,0,1.09,0
0,0,0,0,0,0,2.35,0,0,2.925,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.67,0,0,1.285,0
0,0,0.55,0,0,0,0.55,0,0,1.84,0
0,0,1.35,0,0,0,0,0,0,1.88,0
0,0,1.56,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.903,0
0,0,0,0,0,9.52,4.76,0,0,3.333,0
0,0,0,0,0,4.89,0.27,0,0,4.608,0
0,0,0,0,0,0,0,0.414,0,2.705,0
0,0,0,0,0,0.2,0,0,0,1.669,0
0,1.33,0.44,0,0.22,3.34,0.66,0.372,0.223,3.425,0
0,0,0,0,0,1.33,0,0,0,2.166,0
0,0,0,0,0,0,25,0,0,2.333,0
0,0,0,0,0,1.25,0,0.169,0,1.863,0
0,0.16,0.41,0.12,0,2.01,0,0.031,0.056,1.83,0
0,0,0.62,0,0,3.1,0,0.333,0,4.255,0
0,0,0.29,0,0,0.49,0,0.016,0,1.679,0
0,0,0.29,0,0,0.49,0,0.016,0,1.679,0
0,0,0.29,0,0,0.49,0,0.016,0,1.679,0
0,0,3.43,0,0,0,0,0.054,0,2.735,0
0,0,0,0,0,0,0,0.729,0,1.875,0
0,0,0,0,0,1.68,0,0,0,1.454,0
0,0,0.91,0,0,1.83,0,0.249,0,2.576,0
0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,3.47,0,0,0,1.8,0
0,0,0,0,0,4.41,0,0,0,2.565,0
0,0,0.06,0.39,0,3.23,0,0,0.063,2.121,0
0,0,0,0,0,0,0,0,0,1.111,0
0,0,0,0,0,0,0,0,0,1.64,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,1.82,0,0,0,1.502,0
0,0,0,0,0,7.69,0,0,0,2,0
0,0,0,0,0,0,2.12,0,0,1.133,0
0,0,0.68,0,0,2.72,1.36,0,0,2.102,0
0,0,0,0,0,2.35,1.17,0.125,0,1.955,0
0,0,0,0,0,2.15,0,0,0,1.535,0
0,0,0,0,0,2.72,2.04,0,0,2.277,0
0,0,0.64,0,0,0,0,0.106,0,2.714,0
0,0,0.2,0,0,1.4,0.2,0,0,2.703,0
0,0,0,0,0,0,0,0,0,1.344,0
0,0,0,0,0,0,2.24,0,0,2.875,0
0,0,0,0,0,6.92,0,0.079,0,4.411,0
0,0,0.15,0,0,0.63,0.05,0,0.014,3.461,0
0,0,0.22,0,0,0.74,0.07,0,0.021,2.79,0
0,0,0.48,0,0,1.58,0,0.033,0.016,2.056,0
0,0,0,0,0,0,0,0,0,1.25,0
0,0,0.14,0,0,3.12,0.14,0,0,2.345,0
0,0,0,0,0,0,0,0,0,1.1,0
0,0,0,0,0,0,0,0,0,2.076,0
0,0,0,0,0,5.55,2.77,0,0,3.25,0
0,0,4.28,0,0,2.85,4.28,0,0,2.133,0
0,0,0,0,0,0,0,0,0,1.904,0
0,0.06,0,0,0,3.47,0,0,0.018,2.423,0
0,0,0,0,0,1.14,0,0,0,1.352,0
0,0.13,0.17,0,0,0,0,0.003,0.003,2.201,0
0,0,0,0,0,0,0,0.436,0,1.7,0
0,0,0,0,0,0,0,0.769,0,1.428,0
0,0.06,0,0,0,3.47,0,0,0.018,2.423,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,1.19,0,0,0,3.379,0
0,0,0.16,0,0,1.31,0,0,0,1.638,0
0,0,0,0,0,0.31,0,0,0,1.813,0
0,0.67,2.02,0,0,0.67,0,0,0,3.27,0
0,0,0,0,0,9.3,0,0,0,3.222,0
0,1.63,1.63,0,0,0,0,0,0,1.181,0
0,0,3.44,0,0,0,0,0,0,1.727,0
0,0,0.33,0,0,7.61,0,0,0,3.627,0
0,0,0,0,0,0,0,0.239,0,1.923,0
0,0,0,0,0,0.53,0,0,0,3.731,0
0,0,10.71,0,0,0,3.57,0,0,1,0
0,0,0,0,0,0,0.51,0.281,0,1.363,0
0,0,0,0,0,0,0,0.925,0,1.833,0
0,0,0,0,0,9.52,4.76,0,0,3.333,0
0,0,0,0,0,0.42,0,0,0,1.536,0
0,0,0,0,0,0,0,0,0,1.6,0
0,1.96,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0,3.19,0,0.168,0,1.75,0
0,0,0,0,0,0,0,0,0,2.714,0
0,0.64,0,0,0,0,0,0,0,1.727,0
0,0.47,0,0,0,0,0,0,0,1.233,0
0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,1.14,0
0,1.38,0,0,0,0,2.77,0,0,1.666,0
0,0,0,0,0,0,1.85,0.349,0,1.47,0
0.59,0,1.49,0,0,0.29,0,0.044,0.134,1.6,0
0,0,0,0,0,1.13,0,0,0,3.25,0
0,0,0,0,0,0,0,0.523,0,2.571,0
0,0,0,0,0,3.11,0,0,0,2.023,0
0,0,0,0,0,0,1.36,0,0,1.294,0
0,0,0.14,0,0,0.14,0.59,0,0,1.803,0
0,0,0,0,0,0.46,0,0.128,0,3.427,0
0,0,0,0,0,0.55,0,0,0,2.235,0
0,0,0,0,0,0,0,0.296,0,5.25,0
0,0,0.7,0,0,0,1.41,0,0,1.375,0
0,0,0.64,0,0,1.28,1.92,0.225,0,1.902,0
0,0,0,0,0,0,0,0,0,1.259,0
0,0,0,0,0,0,9.09,0,0,1,0
0,0,0,0,0,1.49,0,0,0,3.5,0
0,0,0,0,0,0,0,1.123,0,1.3,0
0,0,0,0,0,2.18,0,0,0,1.785,0
0,0,0,0,0,1.63,0,0,0,2.187,0
0,0,1.48,0,0,0,0,0.081,0,1.348,0
0,0,0.52,0,0,0.52,0.52,0,0,3.888,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2.3,0,0,0,2.3,0
0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,2.49,0,0,0,2.797,0
0.04,0.13,1.17,0.04,0,0.9,0,0.027,0.006,1.784,0
0,0,0.99,0,0,0,1.98,0,0,1.478,0
0,0,1.4,0,0,0,0.7,0,0,17.952,0
0,0,0,0,0,1.78,0,0.088,0,1.8,0
0,0,1.07,0,0,1.34,0,0,0.037,1.564,0
0,0,0,0,0,0,1.02,0,0,1.29,0
0,0,1.1,0,0,1.65,0.13,0.02,0,2.78,0
0,0,0,0,0,0,33.33,0,0,1,0
0,0,0,0,0,0,0,0,0,2.454,0
0,0,0,0,0,0.39,0,0,0,2,0
0,0,0,0,0,1.58,0,0,0,2.575,0
0,0,0,0,0,0,0,0,0,4.341,0
0,0,0,0,0,0,1.63,0,0,1.545,0
0,0,0,0,0,2.86,0,0.063,0,1.611,0
0,0,0,0,0,0,3.33,0,0,1.3,0
0,0,0,0,0,0,0,0,0,1.166,0
0,0,1.16,0,0,2.32,0,0.139,0,1.515,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.153,0
0,0,0,0,0,0.49,0.24,0,0.16,9.31,0
0,0,0,0,0,1,0,0.075,0,1.483,0
0,0.83,0.41,0,0,0,0,0.329,0,2.962,0
0,0,1.12,0,0,1.12,0,0,0,4.689,0
0,0,0.32,0,0,4.48,0.96,0.052,0,2.258,0
0,0,0.5,0,0,2.01,1,0.084,0,2.303,0
0,0,0,0,0,2.17,0,0,0,4.208,0
0,0,1.19,0,0,4.76,0,0.286,0,2.724,0
0,0,0.49,0,0,1.23,1.47,0.041,0,1.792,0
0,0,0,0,0,1.56,0,0,0,3,0
